complete_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
297,1.9e-05,2.1e-05,1.9e-05,1.8e-05,2.9e-05,2e-05,2.9e-05,2e-05,2.5e-05,2e-05,2e-05,2.1e-05,2e-05,3.3e-05,1.9e-05,1.9e-05,1.8e-05,1.9e-05,1.8e-05,2.1e-05,1.8e-05,2.9e-05,2.2e-05,1.6e-05,4.5e-05,3.8e-05,3.3e-05,4.3e-05,3.3e-05,3.6e-05,3e-05,2.2e-05
298,1.4e-05,1.5e-05,8e-05,3.1e-05,1.5e-05,1.9e-05,1.7e-05,3.2e-05,1.9e-05,1.7e-05,2.5e-05,2.3e-05,2.1e-05,2.9e-05,1.4e-05,1.6e-05,2.3e-05,1.7e-05,2.1e-05,1.7e-05,2e-05,2.1e-05,2e-05,1.6e-05,1.8e-05,1.7e-05,2.2e-05,2.1e-05,2.4e-05,1.9e-05,1.4e-05,1.8e-05
299,1.8e-05,1.8e-05,3.4e-05,1.8e-05,1.5e-05,1.7e-05,2.4e-05,1.9e-05,1.5e-05,1.8e-05,1.5e-05,2e-05,1.5e-05,1.5e-05,4.5e-05,1.4e-05,1.3e-05,1.4e-05,1.7e-05,1.8e-05,1.8e-05,1.6e-05,2.5e-05,2.7e-05,1.6e-05,1.9e-05,1.4e-05,1.7e-05,1.9e-05,1.7e-05,2.3e-05,3.3e-05
300,2.3e-05,2.1e-05,1.6e-05,1.5e-05,1.8e-05,2.3e-05,1.7e-05,1.7e-05,1.7e-05,1.9e-05,1.6e-05,1.7e-05,1.9e-05,1.7e-05,2.7e-05,3.9e-05,5.8e-05,2.5e-05,5.2e-05,8e-05,3.6e-05,3.2e-05,2e-05,3.3e-05,2.6e-05,2.1e-05,1.5e-05,2.3e-05,1.7e-05,2.2e-05,4.9e-05,3.4e-05
301,1.9e-05,2.5e-05,1.9e-05,2e-05,4.3e-05,2.9e-05,1.9e-05,1.9e-05,3.5e-05,4.3e-05,1.7e-05,1.9e-05,1.5e-05,1.7e-05,1.8e-05,2e-05,2e-05,2.2e-05,2.4e-05,5e-05,2.1e-05,1.7e-05,1.9e-05,1.5e-05,2e-05,2.1e-05,1.7e-05,1.8e-05,1.8e-05,1.5e-05,2.3e-05,2.3e-05
302,2.3e-05,5.3e-05,2.2e-05,2e-05,2.8e-05,4.1e-05,1.7e-05,2.2e-05,4e-05,3.9e-05,1.8e-05,1.9e-05,1.9e-05,2.6e-05,1.8e-05,2.6e-05,2.2e-05,2.2e-05,1.7e-05,1.7e-05,1.8e-05,1.8e-05,2.3e-05,1.9e-05,2e-05,3.5e-05,1.9e-05,2e-05,2.9e-05,2.9e-05,1.8e-05,1.8e-05
303,2e-05,2.4e-05,2.6e-05,3e-05,1.7e-05,2.2e-05,4.1e-05,2.1e-05,1.9e-05,1.9e-05,3.2e-05,3.9e-05,4.8e-05,3.3e-05,2e-05,1.5e-05,2.1e-05,1.6e-05,1.5e-05,1.7e-05,1.8e-05,1.6e-05,1.6e-05,1.6e-05,1.7e-05,2.1e-05,2.7e-05,4.7e-05,0.000112,3.1e-05,2.5e-05,2.6e-05
304,1.7e-05,1.8e-05,3.4e-05,3.9e-05,1.6e-05,1.6e-05,3.3e-05,2.1e-05,1.7e-05,1.7e-05,1.9e-05,1.6e-05,2.4e-05,1.8e-05,1.7e-05,1.6e-05,1.7e-05,1.7e-05,2.2e-05,1.6e-05,1.8e-05,2e-05,1.9e-05,2.1e-05,1.7e-05,2.4e-05,1.8e-05,2.7e-05,2.2e-05,2.1e-05,3.3e-05,1.8e-05
305,1.9e-05,2.2e-05,1.8e-05,1.4e-05,1.4e-05,1.8e-05,1.8e-05,1.8e-05,1.6e-05,1.7e-05,2.2e-05,1.5e-05,1.6e-05,3.2e-05,2.9e-05,2.8e-05,1.6e-05,2.2e-05,1.4e-05,1.8e-05,6.2e-05,3.5e-05,1.7e-05,2.4e-05,2e-05,2.8e-05,1.7e-05,1.4e-05,1.7e-05,1.7e-05,3.8e-05,2.1e-05
306,2.9e-05,3.3e-05,2e-05,2e-05,1.8e-05,2.8e-05,2e-05,2e-05,2.2e-05,1.5e-05,2e-05,1.6e-05,1.7e-05,1.9e-05,3.9e-05,4e-05,3e-05,5.3e-05,3.5e-05,3.2e-05,2.8e-05,2.2e-05,3.4e-05,2.2e-05,1.5e-05,2e-05,2.3e-05,1.9e-05,1.8e-05,1.5e-05,2.1e-05,3.6e-05
307,3.5e-05,4.8e-05,1.9e-05,1.9e-05,3.5e-05,4.1e-05,1.8e-05,2e-05,4.7e-05,4.7e-05,1.9e-05,2e-05,2.3e-05,2e-05,2e-05,1.7e-05,1.9e-05,2.1e-05,2.6e-05,2.6e-05,1.6e-05,1.8e-05,1.9e-05,1.9e-05,1.7e-05,2e-05,1.7e-05,1.9e-05,2.2e-05,1.9e-05,3.1e-05,3.2e-05
308,1.5e-05,1.9e-05,1.7e-05,2e-05,1.9e-05,2.8e-05,1.9e-05,3.2e-05,3.7e-05,3.4e-05,2.5e-05,2.3e-05,3.1e-05,2.3e-05,2.6e-05,2e-05,2.2e-05,1.7e-05,2.1e-05,2e-05,2e-05,2.1e-05,1.7e-05,1.8e-05,1.8e-05,1.7e-05,1.6e-05,2e-05,2.8e-05,2.3e-05,2.2e-05,1.9e-05
309,1.6e-05,2.2e-05,5.2e-05,3.3e-05,1.8e-05,1.9e-05,1.9e-05,3.5e-05,1.6e-05,1.8e-05,2.5e-05,2.4e-05,2.4e-05,2.2e-05,1.7e-05,1.5e-05,1.8e-05,1.7e-05,1.9e-05,1.7e-05,1.7e-05,1.9e-05,1.5e-05,1.7e-05,1.9e-05,2.3e-05,2.7e-05,2.5e-05,3.5e-05,2.7e-05,1.6e-05,1.7e-05
310,1.8e-05,1.6e-05,1.9e-05,1.8e-05,1.9e-05,1.4e-05,1.5e-05,1.9e-05,2.5e-05,1.5e-05,1.8e-05,1.8e-05,2.7e-05,1.8e-05,2.5e-05,1.8e-05,1.5e-05,1.5e-05,1.5e-05,1.8e-05,2.8e-05,3.5e-05,1.7e-05,1.6e-05,5.1e-05,3.1e-05,2.6e-05,5.1e-05,2.1e-05,2.2e-05,1.7e-05,2.3e-05
311,2.3e-05,1.7e-05,1.8e-05,1.6e-05,2.8e-05,1.4e-05,1.8e-05,1.8e-05,1.5e-05,2.1e-05,1.8e-05,2.8e-05,2e-05,1.7e-05,4.3e-05,4.2e-05,3.7e-05,1.9e-05,2.1e-05,2e-05,3e-05,2.9e-05,3.7e-05,3.4e-05,1.5e-05,1.7e-05,1.9e-05,1.8e-05,1.4e-05,2.2e-05,1.8e-05,1.7e-05
312,3.3e-05,3.7e-05,2.6e-05,1.7e-05,3.4e-05,3.4e-05,1.9e-05,1.6e-05,1.9e-05,1.7e-05,2e-05,1.9e-05,1.9e-05,1.9e-05,2.5e-05,2e-05,3.8e-05,8.5e-05,4.7e-05,3.1e-05,1.5e-05,2.9e-05,2.1e-05,2.4e-05,1.8e-05,1.8e-05,2.1e-05,2e-05,1.7e-05,1.5e-05,2.7e-05,3.2e-05
313,3e-05,2.1e-05,1.8e-05,1.8e-05,4e-05,3.2e-05,1.7e-05,2.8e-05,2e-05,2.5e-05,1.9e-05,1.8e-05,1.4e-05,3e-05,1.8e-05,1.6e-05,2.5e-05,1.7e-05,2.7e-05,2.8e-05,2e-05,3e-05,1.9e-05,2.4e-05,2.6e-05,1.8e-05,1.9e-05,2.3e-05,1.6e-05,1.5e-05,3.5e-05,2.6e-05
314,2.2e-05,2.6e-05,1.7e-05,1.9e-05,1.8e-05,2e-05,2.9e-05,6.2e-05,2.3e-05,2.4e-05,0.000111,0.000278,3.4e-05,4e-05,2.2e-05,1.6e-05,2.1e-05,1.6e-05,1.9e-05,3.2e-05,2.4e-05,1.7e-05,2.1e-05,1.6e-05,1.6e-05,2.1e-05,1.9e-05,2e-05,1.9e-05,1.8e-05,1.9e-05,2.1e-05
315,1.5e-05,2.1e-05,5.2e-05,8.1e-05,2.1e-05,1.6e-05,2.6e-05,2e-05,2e-05,1.6e-05,2.2e-05,2.4e-05,1.8e-05,1.7e-05,1.5e-05,1.7e-05,1.8e-05,1.7e-05,1.7e-05,1.7e-05,1.8e-05,1.8e-05,1.5e-05,1.8e-05,3e-05,4e-05,2.5e-05,2.3e-05,2.8e-05,4.1e-05,2e-05,2.7e-05
316,1.6e-05,1.6e-05,1.8e-05,1.7e-05,1.5e-05,1.8e-05,1.7e-05,2e-05,2e-05,2.2e-05,1.8e-05,1.8e-05,1.7e-05,2.4e-05,2.7e-05,3.4e-05,2.2e-05,1.9e-05,1.7e-05,1.5e-05,2.2e-05,2.6e-05,2.5e-05,1.5e-05,1.6e-05,3e-05,1.8e-05,3.2e-05,1.6e-05,1.6e-05,1.9e-05,2.1e-05
317,2.1e-05,2.1e-05,2.2e-05,1.9e-05,1.6e-05,1.8e-05,1.8e-05,1.9e-05,2.1e-05,1.8e-05,2e-05,2.2e-05,1.8e-05,2.2e-05,5.9e-05,6.5e-05,1.8e-05,2e-05,1.8e-05,4.3e-05,1.6e-05,2e-05,4.1e-05,8.7e-05,1.8e-05,1.8e-05,1.7e-05,2.3e-05,2.1e-05,1.9e-05,2.1e-05,2.2e-05
318,3.7e-05,3.9e-05,1.8e-05,1.9e-05,4.2e-05,3.9e-05,1.8e-05,1.6e-05,2e-05,1.7e-05,1.9e-05,1.7e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,3.8e-05,0.000157,3.5e-05,2.7e-05,2.4e-05,2.1e-05,3.3e-05,2.2e-05,1.8e-05,2e-05,1.4e-05,1.7e-05,1.8e-05,1.7e-05,2.3e-05,3.2e-05
319,1.8e-05,2.3e-05,1.9e-05,1.8e-05,3e-05,3.1e-05,2.4e-05,3.6e-05,2.4e-05,2.9e-05,1.5e-05,1.9e-05,1.8e-05,2.1e-05,1.7e-05,1.6e-05,3.6e-05,2.6e-05,2.6e-05,2.3e-05,2.1e-05,1.8e-05,1.7e-05,2.7e-05,2e-05,1.9e-05,1.6e-05,1.8e-05,2e-05,1.8e-05,3.3e-05,2.9e-05
320,1.8e-05,2e-05,2e-05,2.4e-05,6.2e-05,1.6e-05,2.5e-05,2.3e-05,2.4e-05,2.2e-05,2.1e-05,2.6e-05,2.1e-05,2.2e-05,1.5e-05,1.5e-05,2.4e-05,1.6e-05,1.9e-05,1.7e-05,2e-05,1.8e-05,1.7e-05,1.7e-05,2.2e-05,1.9e-05,2.3e-05,1.4e-05,3.3e-05,4.6e-05,1.6e-05,2.2e-05
321,2.1e-05,1.5e-05,2.9e-05,2.4e-05,1.8e-05,1.5e-05,1.9e-05,1.7e-05,1.7e-05,2.6e-05,2.4e-05,2.5e-05,1.7e-05,2.4e-05,1.5e-05,2.1e-05,1.5e-05,1.4e-05,1.5e-05,1.6e-05,1.9e-05,2.1e-05,1.4e-05,1.4e-05,3.9e-05,2.9e-05,3e-05,2.8e-05,1.8e-05,1.9e-05,2.2e-05,1.8e-05
322,1.4e-05,2e-05,1.6e-05,1.9e-05,1.8e-05,1.6e-05,1.5e-05,2.1e-05,1.8e-05,1.6e-05,2.1e-05,1.9e-05,1.8e-05,2e-05,2.3e-05,2.9e-05,1.6e-05,1.6e-05,2.4e-05,1.9e-05,2.8e-05,3.3e-05,1.6e-05,1.7e-05,1.7e-05,1.7e-05,2.8e-05,3.5e-05,2.2e-05,1.6e-05,2.2e-05,1.8e-05
323,2.4e-05,2.2e-05,1.5e-05,1.6e-05,1.7e-05,1.8e-05,1.6e-05,1.5e-05,1.9e-05,2.3e-05,2e-05,1.8e-05,1.7e-05,2.3e-05,3.4e-05,2.3e-05,3.8e-05,5e-05,1.9e-05,1.6e-05,2.3e-05,1.6e-05,3.4e-05,4.9e-05,1.4e-05,2.1e-05,1.6e-05,1.6e-05,1.9e-05,1.5e-05,1.7e-05,1.7e-05
324,2.3e-05,2.3e-05,1.8e-05,2.2e-05,1.9e-05,1.9e-05,2.2e-05,2.5e-05,2e-05,2e-05,1.8e-05,1.6e-05,1.9e-05,2e-05,1.8e-05,1.7e-05,2.9e-05,3.6e-05,3.5e-05,4.3e-05,2.6e-05,2.1e-05,3e-05,3.4e-05,1.9e-05,2.1e-05,1.7e-05,3e-05,3.4e-05,3.5e-05,2.4e-05,2.9e-05
325,2e-05,1.8e-05,1.8e-05,2.9e-05,3.7e-05,3.8e-05,3e-05,2.8e-05,2.2e-05,3.7e-05,1.9e-05,2.1e-05,3.2e-05,3.5e-05,1.7e-05,1.5e-05,1.7e-05,2.1e-05,3.3e-05,2.6e-05,2.1e-05,2.1e-05,3e-05,3.1e-05,2.9e-05,2.9e-05,2.2e-05,1.8e-05,2.1e-05,1.7e-05,2.4e-05,2.1e-05
326,1.6e-05,1.5e-05,1.9e-05,2e-05,2.7e-05,2.3e-05,1.8e-05,2.3e-05,3e-05,2.9e-05,3.2e-05,5.6e-05,2.1e-05,2.3e-05,1.7e-05,1.6e-05,2e-05,1.7e-05,1.8e-05,1.6e-05,1.6e-05,1.9e-05,1.7e-05,1.8e-05,1.9e-05,2.2e-05,1.9e-05,1.4e-05,2.2e-05,2.1e-05,1.7e-05,1.8e-05
327,1.8e-05,2e-05,2.4e-05,2.4e-05,1.8e-05,2e-05,2e-05,1.8e-05,1.9e-05,1.9e-05,2.9e-05,2.3e-05,1.9e-05,2.8e-05,2.2e-05,2e-05,1.5e-05,1.4e-05,1.6e-05,1.9e-05,2e-05,2e-05,1.5e-05,1.4e-05,1.6e-05,8.5e-05,3.4e-05,4.8e-05,2e-05,1.7e-05,1.6e-05,2.2e-05
328,2.3e-05,1.7e-05,1.6e-05,1.6e-05,1.8e-05,1.7e-05,1.6e-05,2.5e-05,1.9e-05,1.9e-05,1.7e-05,1.9e-05,1.7e-05,2.1e-05,3.7e-05,3.9e-05,1.6e-05,1.8e-05,1.8e-05,1.5e-05,1.9e-05,2e-05,1.9e-05,1.7e-05,1.9e-05,2.7e-05,2.7e-05,2.9e-05,2e-05,1.8e-05,1.7e-05,1.7e-05
329,3.9e-05,4.1e-05,4.1e-05,3e-05,1.6e-05,1.9e-05,1.8e-05,1.9e-05,1.5e-05,1.7e-05,2.7e-05,1.8e-05,1.7e-05,1.9e-05,1.9e-05,1.8e-05,4.8e-05,3.2e-05,1.9e-05,1.7e-05,1.6e-05,2.7e-05,3.3e-05,2.7e-05,1.6e-05,1.7e-05,2e-05,1.8e-05,1.6e-05,1.9e-05,1.9e-05,2e-05
330,1.9e-05,2e-05,1.7e-05,1.8e-05,1.9e-05,2.4e-05,3.4e-05,3.1e-05,2.1e-05,2e-05,2.2e-05,2e-05,1.9e-05,2.1e-05,2.9e-05,1.7e-05,3.9e-05,3e-05,3.6e-05,4.6e-05,2e-05,2.4e-05,2.3e-05,4.5e-05,2.1e-05,2.7e-05,1.7e-05,1.7e-05,2.2e-05,2e-05,3.1e-05,2.8e-05
331,1.7e-05,2.1e-05,1.3e-05,1.6e-05,3.8e-05,4.1e-05,1.9e-05,1.9e-05,2.6e-05,2.3e-05,1.7e-05,1.8e-05,2.2e-05,2.3e-05,1.7e-05,1.8e-05,6.9e-05,3.7e-05,2.8e-05,2.9e-05,1.9e-05,1.8e-05,2.3e-05,2.1e-05,3.1e-05,1.8e-05,1.7e-05,1.9e-05,3e-05,3.4e-05,2.8e-05,2.7e-05
332,2.1e-05,2.2e-05,3.1e-05,5.1e-05,2e-05,2.3e-05,1.7e-05,2.2e-05,3.7e-05,3.6e-05,4e-05,3.2e-05,2.1e-05,2.9e-05,2.3e-05,2.2e-05,1.4e-05,1.4e-05,1.5e-05,1.4e-05,2.1e-05,2.1e-05,1.6e-05,1.4e-05,1.8e-05,2.2e-05,1.9e-05,2e-05,2e-05,2e-05,3.8e-05,2.2e-05
333,1.9e-05,1.8e-05,1.9e-05,2.1e-05,1.6e-05,1.7e-05,1.8e-05,1.6e-05,1.9e-05,3.1e-05,1.5e-05,2.2e-05,2.1e-05,2e-05,3.1e-05,3.2e-05,2.1e-05,2.2e-05,1.8e-05,1.7e-05,1.8e-05,1.7e-05,1.5e-05,2.1e-05,1.4e-05,1.9e-05,5.4e-05,4.1e-05,1.7e-05,1.9e-05,1.7e-05,2.1e-05
334,2.6e-05,3.1e-05,1.9e-05,1.6e-05,2.5e-05,1.9e-05,1.6e-05,2.1e-05,1.6e-05,2e-05,1.9e-05,2e-05,2e-05,2.5e-05,2e-05,2.7e-05,1.6e-05,1.6e-05,3.5e-05,1.9e-05,1.8e-05,1.6e-05,2e-05,3e-05,1.5e-05,1.8e-05,2.5e-05,3e-05,2e-05,1.5e-05,1.8e-05,2.1e-05
335,2.4e-05,3.1e-05,1.7e-05,2.1e-05,1.7e-05,2e-05,2.9e-05,2.8e-05,1.8e-05,1.5e-05,2.3e-05,1.7e-05,2.5e-05,2.4e-05,1.9e-05,1.8e-05,4.4e-05,3e-05,1.8e-05,2e-05,2.8e-05,2.1e-05,3.2e-05,4.7e-05,1.7e-05,1.8e-05,1.6e-05,1.6e-05,1.7e-05,1.8e-05,1.8e-05,2.6e-05
336,1.9e-05,2.1e-05,1.6e-05,2.2e-05,1.7e-05,2.4e-05,3e-05,3.2e-05,1.7e-05,1.5e-05,1.7e-05,1.5e-05,2.5e-05,2.6e-05,1.8e-05,2.2e-05,3.1e-05,0.0001,6.1e-05,6.6e-05,1.9e-05,2.3e-05,3e-05,2.3e-05,3.1e-05,4e-05,2.7e-05,1.4e-05,3.3e-05,3.5e-05,3.6e-05,4.4e-05
337,1.5e-05,1.6e-05,1.8e-05,1.5e-05,3.2e-05,3e-05,3e-05,3.1e-05,2.5e-05,2.1e-05,2.7e-05,2.7e-05,1.6e-05,2.1e-05,2.3e-05,1.8e-05,1.5e-05,1.8e-05,1.9e-05,1.9e-05,3e-05,2.4e-05,2e-05,2.3e-05,2e-05,2.2e-05,2.3e-05,3.5e-05,1.9e-05,1.9e-05,3.3e-05,3.2e-05
338,2.6e-05,2.5e-05,2.9e-05,3.4e-05,2.2e-05,1.9e-05,1.7e-05,2.9e-05,2.1e-05,4.1e-05,1.8e-05,1.9e-05,2e-05,1.7e-05,1.7e-05,1.8e-05,1.8e-05,1.5e-05,1.6e-05,1.5e-05,2.5e-05,1.9e-05,1.7e-05,1.8e-05,1.7e-05,2.3e-05,3e-05,2.6e-05,1.9e-05,2.7e-05,3.4e-05,3.7e-05
339,1.6e-05,1.7e-05,2.2e-05,2.5e-05,1.9e-05,1.6e-05,1.8e-05,2.5e-05,2e-05,2.8e-05,2e-05,1.5e-05,2.1e-05,2e-05,3.2e-05,4.7e-05,2.1e-05,1.5e-05,1.7e-05,1.6e-05,1.8e-05,1.9e-05,2.1e-05,2.2e-05,2e-05,2.4e-05,2.2e-05,2.4e-05,2.1e-05,2.8e-05,1.9e-05,2.9e-05
340,3.1e-05,8e-05,1.8e-05,1.9e-05,1.5e-05,1.5e-05,1.8e-05,2.3e-05,1.5e-05,2e-05,2.4e-05,3e-05,2.1e-05,2.8e-05,2.4e-05,1.9e-05,2.3e-05,2.5e-05,2.1e-05,2.6e-05,1.5e-05,2.1e-05,4.9e-05,4e-05,1.5e-05,1.7e-05,2.5e-05,1.9e-05,2.5e-05,1.4e-05,2e-05,2.3e-05
341,2e-05,1.7e-05,2.3e-05,1.9e-05,2.4e-05,2.1e-05,2e-05,2.6e-05,2.4e-05,1.8e-05,2e-05,2e-05,2.1e-05,2.1e-05,1.8e-05,2.3e-05,2.5e-05,1.6e-05,2.7e-05,3.3e-05,2.1e-05,1.5e-05,2.7e-05,2.9e-05,2e-05,2.3e-05,1.8e-05,2.8e-05,2.9e-05,2.6e-05,2.6e-05,2.7e-05
342,2e-05,1.9e-05,1.6e-05,2e-05,3.8e-05,2.9e-05,3.4e-05,2.5e-05,1.9e-05,1.6e-05,5.2e-05,3.3e-05,1.9e-05,2e-05,2.7e-05,1.9e-05,3.4e-05,3.3e-05,2.4e-05,2.8e-05,2.6e-05,4.5e-05,2.1e-05,4.3e-05,1.8e-05,2.4e-05,1.8e-05,1.9e-05,2.7e-05,3.8e-05,2.3e-05,2.1e-05
343,2.4e-05,1.7e-05,1.9e-05,1.9e-05,2.3e-05,2e-05,2.1e-05,2.4e-05,6.5e-05,3.4e-05,3.4e-05,3e-05,2.1e-05,3.5e-05,2.1e-05,2e-05,2.4e-05,2.2e-05,2.1e-05,1.4e-05,3.9e-05,1.9e-05,2.4e-05,2.2e-05,1.9e-05,2.3e-05,1.7e-05,1.5e-05,1.7e-05,2.2e-05,0.000102,3.4e-05
344,2.2e-05,2.2e-05,4.1e-05,3.5e-05,1.8e-05,2.3e-05,2.4e-05,3e-05,2.2e-05,2.4e-05,2.2e-05,2.1e-05,2.1e-05,2.6e-05,3.4e-05,2.7e-05,1.4e-05,1.5e-05,1.6e-05,1.6e-05,1.6e-05,1.4e-05,1.9e-05,2.3e-05,1.9e-05,3.7e-05,2.3e-05,2.7e-05,2.1e-05,2.3e-05,3.3e-05,2.9e-05
345,2e-05,2.4e-05,2.3e-05,2.4e-05,1.4e-05,1.8e-05,2.3e-05,2.2e-05,1.9e-05,1.6e-05,1.7e-05,1.7e-05,2.1e-05,2.1e-05,2.9e-05,1.9e-05,2e-05,1.8e-05,2.6e-05,2.3e-05,2.7e-05,1.7e-05,2.5e-05,2.4e-05,1.5e-05,1.9e-05,2e-05,2.6e-05,1.8e-05,2.1e-05,2e-05,2.8e-05
346,2e-05,1.8e-05,2e-05,1.7e-05,1.3e-05,1.9e-05,2.2e-05,4.1e-05,1.4e-05,1.5e-05,2.4e-05,2.3e-05,1.5e-05,2.2e-05,3.5e-05,2.4e-05,2.2e-05,2.5e-05,1.9e-05,1.9e-05,2.5e-05,2.4e-05,3.4e-05,3.5e-05,1.5e-05,1.8e-05,1.9e-05,1.6e-05,1.8e-05,3.1e-05,3.9e-05,3.3e-05
347,2.8e-05,2e-05,2.3e-05,2.3e-05,2.2e-05,1.8e-05,1.7e-05,1.9e-05,2e-05,1.5e-05,3.2e-05,2.5e-05,2e-05,3.1e-05,1.9e-05,1.8e-05,3.9e-05,2.3e-05,1.4e-05,1.8e-05,2e-05,1.8e-05,2.2e-05,2.9e-05,7e-05,3.8e-05,1.7e-05,2e-05,3.1e-05,4.2e-05,2.8e-05,2.5e-05
348,2.2e-05,2.4e-05,2.4e-05,2.2e-05,2.8e-05,3.2e-05,2.2e-05,2.7e-05,2.6e-05,4.6e-05,2.5e-05,3.3e-05,2.4e-05,1.7e-05,2.2e-05,2.1e-05,2.4e-05,2.6e-05,3.5e-05,3.7e-05,1.8e-05,2.3e-05,2.2e-05,2.7e-05,1.7e-05,2.4e-05,2e-05,2.6e-05,1.8e-05,1.9e-05,2.8e-05,3.3e-05
349,4.5e-05,3.3e-05,3.9e-05,4.2e-05,2.3e-05,2.5e-05,1.9e-05,3.6e-05,2e-05,2.2e-05,1.6e-05,2e-05,2.9e-05,2.1e-05,2.1e-05,2e-05,2.3e-05,2.1e-05,2.2e-05,1.9e-05,2.4e-05,3.1e-05,1.8e-05,2.4e-05,1.9e-05,2e-05,2.3e-05,3.8e-05,1.9e-05,2e-05,3.8e-05,3.1e-05
350,3e-05,3.6e-05,2.2e-05,2.4e-05,2.8e-05,1.8e-05,2e-05,1.9e-05,1.4e-05,1.4e-05,1.6e-05,1.8e-05,1.6e-05,1.9e-05,2.7e-05,3.4e-05,1.9e-05,1.9e-05,2.1e-05,1.8e-05,1.8e-05,2.6e-05,2.9e-05,2.1e-05,1.6e-05,2.7e-05,3.3e-05,3.5e-05,1.7e-05,1.9e-05,1.7e-05,2e-05
351,2.1e-05,2e-05,2e-05,3e-05,1.9e-05,1.6e-05,2e-05,3e-05,2.2e-05,2e-05,1.9e-05,1.9e-05,2.6e-05,2.4e-05,2.1e-05,2.5e-05,1.7e-05,2.5e-05,3.4e-05,3e-05,1.9e-05,2.1e-05,2e-05,2.6e-05,2.9e-05,2.1e-05,2.6e-05,2.3e-05,1.5e-05,2e-05,3.9e-05,2.2e-05
352,2e-05,1.9e-05,2.7e-05,2.5e-05,2.3e-05,3.1e-05,2e-05,4.8e-05,2.4e-05,1.7e-05,1.6e-05,1.4e-05,3.9e-05,3.2e-05,1.7e-05,1.7e-05,2.4e-05,2.3e-05,2.4e-05,2.4e-05,1.8e-05,2.8e-05,4.5e-05,4.5e-05,2.2e-05,2.2e-05,2e-05,2.1e-05,2.2e-05,4.1e-05,2.4e-05,2.5e-05
353,1.6e-05,1.5e-05,1.7e-05,1.8e-05,1.6e-05,1.7e-05,2e-05,2.4e-05,2.4e-05,1.8e-05,2.8e-05,3.1e-05,2.1e-05,5.9e-05,4.9e-05,3.9e-05,2.4e-05,2.4e-05,3.6e-05,4.3e-05,2e-05,1.8e-05,1.8e-05,2e-05,2.1e-05,1.7e-05,2.9e-05,3.4e-05,2.4e-05,2.1e-05,4.1e-05,2e-05
354,3.7e-05,3.1e-05,2.5e-05,2.4e-05,2.7e-05,3.3e-05,1.9e-05,1.9e-05,2.8e-05,2.2e-05,1.6e-05,2.2e-05,2.1e-05,1.8e-05,1.8e-05,2.6e-05,2.5e-05,3.2e-05,2.9e-05,2.7e-05,2.4e-05,3.3e-05,2e-05,1.9e-05,1.6e-05,2.1e-05,2.5e-05,1.9e-05,2e-05,1.6e-05,4.3e-05,4.8e-05
355,2.5e-05,2.8e-05,3.2e-05,3.2e-05,2.2e-05,1.9e-05,2.4e-05,1.7e-05,5.1e-05,3.1e-05,1.8e-05,2.1e-05,2e-05,2e-05,2.3e-05,2.4e-05,2.3e-05,1.7e-05,2e-05,3.2e-05,2.2e-05,1.7e-05,2.5e-05,2.5e-05,2e-05,2.4e-05,3.1e-05,2.5e-05,2.3e-05,2e-05,2.6e-05,3e-05
356,2e-05,2.5e-05,2.2e-05,2.4e-05,1.7e-05,2e-05,1.8e-05,1.8e-05,1.6e-05,1.9e-05,1.9e-05,1.7e-05,2.5e-05,2e-05,2.6e-05,2.1e-05,1.7e-05,2.2e-05,2e-05,1.6e-05,2e-05,2.1e-05,2.2e-05,2.9e-05,1.9e-05,1.8e-05,2.3e-05,3.6e-05,2.4e-05,2.3e-05,2.6e-05,3e-05
357,3e-05,1.9e-05,2.1e-05,1.8e-05,1.7e-05,1.7e-05,3.1e-05,3.2e-05,1.9e-05,1.9e-05,1.5e-05,1.5e-05,4e-05,4.8e-05,3e-05,4.4e-05,3.9e-05,2.9e-05,2.5e-05,2.1e-05,2.3e-05,2.2e-05,2.7e-05,3.3e-05,2.1e-05,2.2e-05,1.9e-05,1.7e-05,2e-05,2e-05,2.2e-05,2.9e-05
